1;81.20973014831543
2;80.85837960243225
3;80.37475299835205
4;80.39146757125854
5;81.62265968322754
6;80.91352486610413
7;81.48431468009949
8;80.92808699607849
9;81.08403444290161
10;80.74614906311035

Média,80.96131000518798
