1;81.02371716499329
2;81.28366756439209
3;80.59570622444153
4;80.30224990844727
5;80.962815284729
6;80.31241273880005
7;80.175377368927
8;80.51724910736084
9;80.48427510261536
10;81.35904455184937

Média,80.70165150165558
