1;0.015560388565063477
2;0.015625715255737305
3;0.015624523162841797
4;0.015624284744262695
5;0.015645503997802734
6;0.0156252384185791
7;0.015627622604370117
8;0.015624284744262695
9;0.015624761581420898
10;0.015623807907104492

Média,0.015620613098144531
