1;3.1405482292175293
2;3.078099250793457
3;3.343719005584717
4;3.0155975818634033
5;3.2499725818634033
6;2.92185115814209
7;2.92189884185791
8;3.046800136566162
9;3.031243324279785
10;2.921851396560669

Média,3.0671581506729124
