1;1744.4430906772614
2;1770.288053035736
3;1765.9418046474457
4;1746.2857427597046
5;1738.8670663833618
6;1747.9605832099915
7;1760.4260516166687
8;1805.3908820152283
9;1766.424830198288
10;1758.9885840415955

Média,1760.501668858528
